id,name,artist,album,image_url,preview_url,predicted_emoji,mood_label,language
883909790,Happy (Workout Mix),Power Music Workout,55 Smash Hits! - Running Mixes!,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/03/17/95/031795b8-226a-7251-1275-0412f724bf62/55-Smash-Hits_2400.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c4/d0/9b/c4d09bc5-6732-7eb6-019a-04fd8b9f60a3/mzaf_135063668854259978.plus.aac.p.m4a,😊,Happy,English
863835363,"Happy (From ""Despicable Me 2"")",Pharrell Williams,G I R L,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/76/ff/5e/76ff5ee0-7ab4-2ac2-2598-486a9ccc06e1/886444516877.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4c/ba/89/4cba89f1-1a8a-3f33-b3ac-d88bcad8b996/mzaf_17135561476274403451.plus.aac.p.m4a,😊,Happy,English
1307254328,Happy Hits,Weekend Hangouts,Happy Hits - Single,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b9/73/e4/b973e4e1-9502-eb4e-3b80-d1ab9117c031/4260255653703_1448.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/aa/a9/e8/aaa9e831-1959-4b7c-58d9-7017a460e4c2/mzaf_14610779026016407744.plus.aac.p.m4a,😊,Happy,English
1847441189,Her Favorite Color,Jason Aldean,Songs About Us,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/76/28/e7/7628e7b8-0268-f529-6ca8-d5bffb1f2d9e/4099964214482.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7e/25/e5/7e25e5b8-f890-f115-0cf1-b526385caf9d/mzaf_1868852001848412654.plus.aac.p.m4a,😊,Happy,English
1440955945,Happy,KIDZ BOP Kids,KIDZ BOP Greatest Hits!,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1d/8c/fb/1d8cfb5e-85f6-af07-f025-f039666ae41b/14CMGIM02845.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1c/55/f1/1c55f1b7-61af-c812-4a42-988e05aca8d1/mzaf_12264470787935182586.plus.aac.p.m4a,😊,Happy,English
1440786969,Happy,Lighthouse Family,Lighthouse Family: Greatest Hits,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/cb/fe/90/cbfe90c7-e9ae-7f42-74a3-f79079dd2f54/00044006544823.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/29/21/cc/2921ccc8-5ff5-6286-034e-e6a5ae820ed3/mzaf_15126388776725639860.plus.aac.p.m4a,😊,Happy,English
1440872605,Happy,The Rolling Stones,Exile On Main Street (2010 Remaster),https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/b6/7b/df/b67bdff8-4e30-d46d-e869-fc0f38462f4c/08UMGIM15728.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f3/70/5c/f3705cc9-df75-bcab-3be7-f37dc36ccb26/mzaf_4968123477456962055.plus.aac.p.m4a,😊,Happy,English
1528626141,Happy (Instrumental),Smooth Jazz All Stars,100 #1 R&B Hits (Instrumental),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/5a/8a/635a8a06-5b2a-e66f-f4a6-1827a994c86b/789577221895.png/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/25/c4/81/25c48153-9c91-cb31-7422-a96db4b13f2a/mzaf_6319104502830565033.plus.aac.p.m4a,😊,Happy,English
1610023587,Happy,Big Block Singsong,Greatest Hits,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/62/b7/db/62b7db26-f300-9ccb-6e6b-cace03a1db8d/196292892154.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/41/85/ee/4185ee4d-6926-0680-b4e6-32089b2fd24d/mzaf_6016249750214383088.plus.aac.p.m4a,😊,Happy,English
1752584231,happy,HARDY,the mockingbird & THE CROW,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e4/0e/e9/e40ee9df-e6f7-fe69-94f1-8f505d6cc83f/193436304931_Cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/dc/89/4a/dc894a70-657e-fc86-7a90-194cc4b54eca/mzaf_12384436816143547647.plus.aac.p.m4a,😊,Happy,English
715748736,Happy (Live),Tasha Cobbs Leonard,Grace (Deluxe Edition) [Live],https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/38/96/95/3896956b-8e1d-d2e5-9836-c76155ec05c5/13UABIM04882.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a0/f3/7f/a0f37f0f-e3c6-b66a-cf37-046ba6e6ac99/mzaf_17233546215639144804.plus.aac.p.m4a,😊,Happy,English
1670413058,HAPPY,NF,HOPE,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/5a/6d/1a/5a6d1a4e-ac13-c7e8-1eba-e80a35651622/23UMGIM07672.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/9e/7d/f2/9e7df27c-e165-3603-12bc-855574ae07b0/mzaf_15244753975086973735.plus.aac.p.m4a,😊,Happy,English
1649437202,Feel Good,Blessing Offor,My Tribe,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e4/06/b0/e406b054-eab7-d607-f138-9d11b9ede3c0/22UM1IM15418.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5b/45/fa/5b45fa64-f74d-d9fd-6df1-b19a2dee1fd7/mzaf_8771711793854538875.plus.aac.p.m4a,😊,Happy,English
1445001341,Feel Good (feat. Daya),Gryffin & ILLENIUM,Feel Good (feat. Daya) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/66/5f/1f/665f1fea-0856-ee86-0d06-2dec4b658a1f/00602557452662.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/23/e2/26/23e226e9-56af-3890-9c48-6abc59630c1b/mzaf_5335991143158660833.plus.aac.p.m4a,😊,Happy,English
1516627264,Feel Good,Polo & Pan,Feel Good - EP,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/98/a3/8f/98a38fc1-2449-09a3-838c-d3d619812480/20UMGIM45115.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/04/91/90/04919099-5480-08ab-2e4d-f7cf7989045b/mzaf_15365489790506777903.plus.aac.p.m4a,😊,Happy,English
1521791802,Feel Good,Red Velvet - IRENE & SEULGI,Monster - The 1st Mini Album - EP,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/02/c5/c8/02c5c888-3715-34b6-bc27-7e8228618de8/Digital_Cover_Red_Velvet_-_IRENE_SEULGI_Monster.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2e/bd/dc/2ebddc1f-66f8-d5ef-08f1-8afcef3cbf9a/mzaf_9255246332176373976.plus.aac.p.m4a,😊,Happy,English
1372794806,Moonlighting,Al Jarreau,Feel Good Pop,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/4a/66/0a/4a660acd-6d2c-6eac-712c-7e090d99f116/842474173930.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0d/62/56/0d625616-cfba-ba66-2893-e4d7454c2265/mzaf_8487744214943616518.plus.aac.p.m4a,😊,Happy,English
1372794684,Then Came You,Dionne Warwick,Feel Good Pop,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/4a/66/0a/4a660acd-6d2c-6eac-712c-7e090d99f116/842474173930.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/61/39/af/6139af4b-4038-8863-a5d2-1a81eb3b1e7e/mzaf_8079887585293077837.plus.aac.p.m4a,😊,Happy,English
1682374595,Feel Good,Ryan Nealon,Feel Good - Single,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ba/2c/ce/ba2cce4e-16e3-19ce-a3a5-e649fa2c699a/1963621251727_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/2e/6e/e0/2e6ee09b-b083-b9f9-e47a-df42d5705850/mzaf_7737171207864829133.plus.aac.p.m4a,😊,Happy,English
1700451360,Moondance,Michael Bublé,Feel Good Pop - August 2023,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/42/99/34/429934d5-1123-6ce6-8b69-8907ed4197b7/5059460223158.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/a1/23/a7/a123a79e-8d7a-eb52-32fc-3c6b20099235/mzaf_16664339366455026251.plus.aac.p.m4a,😊,Happy,English
1606893217,Feel Good (SECRET CODE),fromis_9,My Little Society - EP,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a3/23/5c/a3235c13-e7d8-5cd5-2f09-c35bc8642125/888272068313_Cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/0c/fd/21/0cfd21e2-c020-e44c-1cbd-41900b7b21ed/mzaf_10876172081484776689.plus.aac.p.m4a,😊,Happy,English
1566587324,Feel Good Pop,331Music,Fashion Vlog Music,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/9a/93/6a/9a936a15-df44-ae11-3c4a-027bae156052/859747667386_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/33/2c/9b/332c9bf0-5215-1831-6d60-71b1c747e2db/mzaf_3392259644829078629.plus.aac.p.m4a,😊,Happy,English
1575540205,Feel Good,MohBad,Feel Good - Single,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/96/cd/8d/96cd8d03-7eac-2a70-d607-5ad752bc60eb/196292018110.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/17/1c/e0/171ce0fa-fe9b-aa05-75cc-7f9a79489d0e/mzaf_3361552246267722415.plus.aac.p.m4a,😊,Happy,English
300955645,Good,Better Than Ezra,Deluxe,https://is1-ssl.mzstatic.com/image/thumb/Music/b4/c7/6a/mzi.zqxtrfyj.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/33/7a/0a/337a0af3-faf7-11b7-58ae-719a9589b966/mzaf_4280286902317630645.plus.aac.p.m4a,😊,Happy,English
1442463848,Promiscuous (feat. Timbaland),Nelly Furtado,Loose,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/20/f2/be/20f2be1f-716d-a2df-913e-1aff99c08619/06UMGIM31170.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ec/a9/0c/eca90caa-eafb-ecd2-e81f-474ef65b827b/mzaf_17866378336261677147.plus.aac.p.m4a,😊,Happy,English
80604886,"I Like It, I Love It",Tim McGraw,Greatest Hits,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/20/fc/a7/20fca733-8677-ba96-05bf-7f3bc2b805de/mzi.ckseeycn.tif/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/91/03/0a/91030a09-c78a-7d14-54c1-977a9a4e4c20/mzaf_6252882526719524894.plus.aac.p.m4a,😊,Happy,English
1497353337,Honky Tonk Badonkadonk,Trace Adkins,"American Man: Greatest Hits, Vol. II",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/32/d1/0a/32d10a72-2a54-276b-7d54-5e85dd6fa894/20UMGIM05907.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/be/d3/02/bed302d4-54ba-e32f-dad7-9627af17fc35/mzaf_3907073449400613250.plus.aac.p.m4a,😊,Happy,English
298396638,My Front Porch Looking In,Lonestar,From There to Here: Greatest Hits,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/6f/0e/ea/6f0eea99-e8f4-1e0d-f5de-ffc990c8da92/dj.bquaoulm.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/85/b0/eb/85b0ebe6-dcb2-a10e-61e5-2e086c95f184/mzaf_15696163420282707286.plus.aac.p.m4a,😊,Happy,English
923691591,Omg (feat. will.i.am),USHER,Raymond v Raymond (Expanded Edition),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/20/74/2d/20742d10-aae0-7a0c-0509-e8f611be5787/884977705362.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b1/7b/69/b17b692c-d579-04aa-508a-df047319ec09/mzaf_16901101324230822409.plus.aac.p.m4a,😊,Happy,English
1497391092,Body Like a Back Road,Sam Hunt,SOUTHSIDE,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a0/08/19/a00819ba-c2a2-f071-d3e1-c50ed53b4a21/20UMGIM07555.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e7/5e/dd/e75eddf2-a436-49e2-fab9-11ec07fca2ae/mzaf_1143159321885753287.plus.aac.p.m4a,😊,Happy,English
1675173768,Pink Pony Club,Chappell Roan,Pink Pony Club - Single,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/41/bc/fb/41bcfb43-91d5-931d-5747-fb381803143f/23UMGIM21715.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fc/52/be/fc52be82-306b-6da5-286b-61056757c008/mzaf_1618848737251148796.plus.aac.p.m4a,😊,Happy,English
383458635,Cooler Than Me (Single Mix),Mike Posner,31 Minutes to Takeoff,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7d/7c/c6/7d7cc669-9297-d28a-21b5-7a47828b51a1/mzi.zwtbpedc.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fc/ea/18/fcea1867-68d2-11e7-1d20-85e4b461ef92/mzaf_1756291134708363658.plus.aac.p.m4a,😊,Happy,English
353554372,Whatcha Say,Jason Derulo,Jason Derulo,https://is1-ssl.mzstatic.com/image/thumb/Features115/v4/2a/e1/fc/2ae1fc34-a98d-20bf-33ed-71e321773b0a/dj.lykipmdm.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f1/39/f8/f139f80c-d8d4-1ced-b146-f651a87155b0/mzaf_12822949473932847149.plus.aac.p.m4a,😊,Happy,English
1434745795,Electricity (feat. Diplo & Mark Ronson),"Silk City, Dua Lipa",Electricity (feat. Diplo & Mark Ronson) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/02/d9/f2/02d9f2ea-f95e-c67a-21ae-9bcee5bdd551/886447284360.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/48/30/e4/4830e442-2499-7ac4-f3c5-675b39f50b12/mzaf_15746448909993464834.plus.aac.p.m4a,😊,Happy,English
1442959466,This Is How We Do It,Montell Jordan,This Is How We Do It,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e7/94/47/e7944769-34bb-1ee3-e1d9-b819e3497caa/06UMGIM03760.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d7/13/51/d713513c-307f-9089-84b0-b16f396000a8/mzaf_11362731170022474166.plus.aac.p.m4a,😊,Happy,English
723501674,Walking On Sunshine,Katrina and the Waves,Anthology,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f6/b6/37/f6b6378c-9b34-72fb-9abe-4a6d6042ad53/13ULAIM49571.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fb/99/81/fb9981eb-de04-b5e4-b9a6-7f0e850e5721/mzaf_17854656122967676594.plus.aac.p.m4a,😊,Happy,English
1444182673,Walking On Sunshine,Aly & AJ,Into the Rush,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/98/ea/c8/98eac834-c724-abd6-e0dc-60d5d32df6ff/06UMGIM16280.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/54/00/e9540037-c001-66a2-008e-733213406626/mzaf_16851183488175294561.plus.aac.p.m4a,😊,Happy,English
1451519980,Walking on Sunshine (2004 Version),Katrina and the Waves,Walking on Sunshine (2004 Version) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/7b/5a/54/7b5a5404-9fb9-42af-0ba8-f26b3f15cc0e/0842108054284.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/e7/bf/d5/e7bfd5e2-f6cf-c7d2-b58e-807035c620bd/mzaf_6348380374657694533.plus.aac.p.m4a,😊,Happy,English
1820903175,Walking On Sunshine (From The “American Psycho” Comic Series Soundtrack),ICE NINE KILLS & Reel Big Fish,Walking On Sunshine (From The “American Psycho” Comic Series Soundtrack) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f7/fb/6a/f7fb6a3a-ba4d-f658-b616-81e3f99ab6cc/00198704009914_Cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cb/e9/d0/cbe9d09a-51ac-48a9-d9c8-8008d29af59a/mzaf_9953175471273639816.plus.aac.p.m4a,😊,Happy,English
250951309,Walking On Sunshine,Rockers Revenge,Ultimate Dance Mega Hits,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f3/71/dc/f371dc6f-4d17-bc58-5fdd-f793a6b87f66/mzi.nzqytsgx.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2b/bf/1f/2bbf1feb-213c-6a37-1397-92c2606676ad/mzaf_7922779229711777407.plus.aac.p.m4a,😊,Happy,English
193031294,Walking On Sunshine,Jennifer Lopez,J. Lo,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d1/8e/eb/d18eebcc-195c-c148-bd74-1920ac9a0638/mzi.vdnjgskg.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f5/22/1b/f5221b4d-02d7-7667-ac3a-391048928bbf/mzaf_13906753081565109681.plus.aac.p.m4a,😊,Happy,English
1593783877,Walking on Sunshine (Re-Record),Katrina Woolverton,"The Great Hits from 60's, 70's & 80's Vol. 3",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/66/05/f5/6605f5a4-a55f-88fe-3a47-99bbbdf1c0c5/196292851144.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/f5/d3/ee/f5d3eef3-e6c8-d88d-fb6f-1704da114f39/mzaf_17255323014607557407.plus.aac.p.m4a,😊,Happy,English
724739482,Walking On Sunshine,Katrina and the Waves,Katrina and the Waves,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/cc/0b/bd/cc0bbd86-f930-2f01-1e7d-47574fc36723/13ULAIM49572.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/25/8e/a1/258ea10c-5a35-d63e-54e2-0b2c01b87b9e/mzaf_14823141143295616814.plus.aac.p.m4a,😊,Happy,English
724530950,Walking on Sunshine,Ghoti Hook,Songs We Didn't Write,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/43/bd/76/43bd76eb-e342-9250-296b-c713092ebf5a/00647077112153.tif/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0d/65/7f/0d657f0c-8985-7ec7-7868-abb056098d6e/mzaf_14301036908781589013.plus.aac.p.m4a,😊,Happy,English
552229374,Walking On Sunshine,Katrina,Summer Island Fun,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/f6/1b/a2/f61ba22f-5ccd-c7ca-9aaf-12ca2474da1e/887396231023.tif/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/04/8f/a6/048fa6a7-67f7-9e36-8d34-7fbecc3934f5/mzaf_2488091457914061822.plus.aac.p.m4a,😊,Happy,English
1686232321,Walking on Sunshine (Re-recorded),Katrina,Walking On Sunshine (Re-Recorded - Sped Up) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e2/39/61/e2396103-1980-8f23-776c-967c9b38b635/889466447976.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/35/d8/09/35d80953-9c3f-c693-39ee-3253bf8b565f/mzaf_7228137429358184465.plus.aac.p.m4a,😊,Happy,English
1002210878,Walking On Sunshine (Edit),Rockers Revenge,Arthur Baker - The Streetwise Sessions,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/92/5e/4d/925e4d0a-0b43-56f9-8e80-bbf14aea6680/Arthur_Baker_-_Streetwise_Sessions.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/Music7/v4/09/3c/b8/093cb8b9-55e0-f564-6732-b5b992f77e6f/mzaf_9106550051371824463.plus.aac.p.m4a,😊,Happy,English
1847702419,Twin Flame,Ari Lennox,Vacancy,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c4/55/79/c45579c8-4e06-06a9-f1b7-93c906dc177f/25UM1IM61567.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8c/48/54/8c485453-adbe-227d-c564-d22bbe80da8e/mzaf_14309813515466323623.plus.aac.p.m4a,😢,Sad,English
1440880507,Bad at Love,Halsey,hopeless fountain kingdom (Deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/0f/fa/0a0ffabf-43c3-c076-6d33-132c65859b33/17UMGIM86564.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5a/e4/45/5ae4458d-5641-c218-39bd-35933ebdacd0/mzaf_8498582814828383692.plus.aac.p.m4a,😢,Sad,English
1570898648,Sad Songs,Tones And I,Welcome to the Madhouse,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/df/2c/a9/df2ca9bd-3250-7296-0451-1712cc1b1777/075679782076.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3c/64/6e/3c646e39-4354-9d92-0334-942891f50e47/mzaf_13383577659640414950.plus.aac.p.m4a,😢,Sad,English
1440766277,Sad Songs (Say So Much),Elton John,Breaking Hearts (Remastered),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c8/d0/71/c8d071c5-9373-fe47-9e9c-711053d947cc/00044007711125.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0c/bd/e4/0cbde48f-e244-b591-3cad-a878cb1f7d6b/mzaf_11821593478086712766.plus.aac.p.m4a,😢,Sad,English
1575203370,Sad Songs,Tones And I,Welcome to the Madhouse (Deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2a/62/0a/2a620a1e-3e10-2886-2b8e-7a4f3ddfc6bf/075679775092.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e0/e3/85/e0e3853a-6120-c2d6-2d5b-d179044d0d79/mzaf_1075027373917783352.plus.aac.p.m4a,😢,Sad,English
1443899688,Sad Songs,Melanie Fiona,The Bridge,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/bb/bc/6f/bbbc6f55-803a-65bd-5289-40f2c76ffccd/00602527124377.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6b/65/85/6b6585b3-f209-8a1c-e933-f94b2f915c02/mzaf_446681297220048139.plus.aac.p.m4a,😢,Sad,English
1469268442,Sad Songs,Marshmello,Joytime III,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/94/5c/f2/945cf25f-fd25-2eeb-a100-947248a64560/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/07/ed/48/07ed488d-c993-42ac-fe54-8a36ca9db23e/mzaf_8577210077406120002.plus.aac.p.m4a,😢,Sad,English
1462325300,Sad Songs,The Maine,Forever Halloween,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/e8/b9/66/e8b966d2-b7f5-ed8a-04f8-21a6c31bd066/859732121794_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/47/5e/a8475e0e-54d4-8da2-e21a-3ea6dba0175a/mzaf_996286136699516425.plus.aac.p.m4a,😢,Sad,English
608750784,Sad Songs,Laurel Rainwood,Lost in Piano Music,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/05/24/a5/0524a54e-0d4c-f07b-9180-04e1900b9d01/Lost_in_Piano.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/90/98/a8909853-8137-59dc-f7c7-beb48f9dfe2b/mzaf_5534417441556763599.plus.aac.p.m4a,😢,Sad,English
1652669028,Sad Songs (Say So Much) [Remastered],Elton John,Diamonds (Deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/58/c4/0e/58c40e30-98f8-1215-42f9-82ea7eec6918/22UM1IM16650.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7f/bf/fe/7fbffe2b-f779-ad1e-31de-3caa3fc49ba4/mzaf_14099557091998822191.plus.aac.p.m4a,😢,Sad,English
1443078566,Sad Songs,El DeBarge,Second Chance (Bonus Version),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e3/97/ec/e397ec88-2a30-1214-8e90-08e9502548d7/10UMGIM32724.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/a0/76/53a07621-ae49-61ac-a6d4-27d900c85981/mzaf_16172663760452942616.plus.aac.p.m4a,😢,Sad,English
881957900,Sad Songs,The Maine,Forever Halloween (Deluxe Version),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/30/5c/78/305c785f-5033-607e-fb2f-8887911fec40/859712674180_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d6/9f/1a/d69f1a45-7013-c0ab-9b63-7829ebb4aeda/mzaf_13688778732447672654.plus.aac.p.m4a,😢,Sad,English
1499127838,HEARTBREAK ANNIVERSARY,GIVĒON,HEARTBREAK ANNIVERSARY - Single,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/79/2a/75/792a75c1-1898-cb68-6988-123ade03d546/886448298816.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/94/60/33/94603392-2593-5774-0130-f874074fdd6e/mzaf_11055143639753501022.plus.aac.p.m4a,😢,Sad,English
607338170,All I Wanted,Paramore,Brand New Eyes (Deluxe Version),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/04/97/17/049717b9-67ea-126b-7b3b-eaaa7f048dd8/dj.gczfwqsh.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/98/16/73/981673b7-177f-4506-cfd1-1987d4de177c/mzaf_10695824347704723223.plus.aac.p.m4a,😢,Sad,English
